author,category,changeDate,enabled,hitCount,name,severity,valid,detailPage
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Potential Collection of data from local system via PowerShell (copying) [E0309]",2,true,https://127.0.0.1/console/rule/488/details
"ESET","File System","2021-09-14T16:30:43Z",true,0,"Potential Collection of data from local system via WMI file classes [E0307]",2,true,https://127.0.0.1/console/rule/486/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Generic [F0436a]",2,true,https://127.0.0.1/console/rule/655/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Generic [F0436b]",2,true,https://127.0.0.1/console/rule/656/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Generic [F0436c]",2,true,https://127.0.0.1/console/rule/657/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"Potential Credential Dumping - IFEO SilentProcessExit registry key set for Lsass.exe [E0201]",3,true,https://127.0.0.1/console/rule/479/details
"ESET","File System","2021-09-14T16:30:43Z",true,0,"Potential Credential Dumping - lsass*.dmp file has been written to disk [E0305]",3,true,https://127.0.0.1/console/rule/484/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Mimikatz [F0437a][C]",3,true,https://127.0.0.1/console/rule/658/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Mimikatz [F0437b][C]",3,true,https://127.0.0.1/console/rule/659/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential credential dumping - Mimikatz [F0437c]",2,true,https://127.0.0.1/console/rule/660/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"Potential Defence Evasion - A service has been disabled via startup registry setting [E1201]",1,true,https://127.0.0.1/console/rule/574/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"Potential Defense Evasion - Security service disabled via registry setting [E1203]",3,true,https://127.0.0.1/console/rule/576/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential Defense Evasion - Security service has been remotely interfered with (sc.exe start,stop) [E0452]",2,true,https://127.0.0.1/console/rule/512/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential DLL search order hijacking - creation [F0450c]",2,true,https://127.0.0.1/console/rule/682/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential DLL search order hijacking - untrusted system libs [F0450a]",2,true,https://127.0.0.1/console/rule/680/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Potential DLL search order hijacking - untrusted system libs [F0450b]",2,true,https://127.0.0.1/console/rule/681/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Potential Email Collection: Local Email Collection via PowerShell (copying) [E0306]",2,true,https://127.0.0.1/console/rule/485/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Potential Email Collection: Local Email Collection via WMI file classes [E0308]",2,true,https://127.0.0.1/console/rule/487/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Potential Exfiltration Attempt - Mounting Cloud Drive via Net Use command [E0550]",3,true,https://127.0.0.1/console/rule/541/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Potential FSUtil disk space recon performed [E1110]",1,true,https://127.0.0.1/console/rule/569/details
"ESET","Remote Access","2021-09-14T16:30:43Z",true,0,"Potential Lateral Movement - Remote Scheduled Task Created (schedtasks.exe) [E0901]",3,true,https://127.0.0.1/console/rule/555/details
"ESET","Remote Access","2021-09-14T16:30:43Z",true,0,"Potential Lateral Movement - Remote Scheduled Task using ComOjects (via PowerShell) Created [E0902]",3,true,https://127.0.0.1/console/rule/556/details
"ESET","Remote access","2021-09-14T16:30:43Z",true,0,"Potential Lateral Movement - Remote WINRS activity detected [E0903]",3,true,https://127.0.0.1/console/rule/557/details
"ESET","Suspicious system configuration / Removing evidence","2021-09-14T16:30:43Z",true,0,"Potential Pass-the-Hash user login [F1002]",2,true,https://127.0.0.1/console/rule/723/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Potential Peripheral Device Discovery - Devcon.exe discovery activity [E1117]",1,true,https://127.0.0.1/console/rule/570/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery - FSutil drive discovery [E1114]",1,true,https://127.0.0.1/console/rule/832/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery - PNPUtil queried for connected devices [E1113]",1,true,https://127.0.0.1/console/rule/831/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery - PowerShell monitoring device change and PnP events [E1116]",1,true,https://127.0.0.1/console/rule/834/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery - PowerShell queried Plug and Play devices via Get-PnpDevice [E1115]",1,true,https://127.0.0.1/console/rule/833/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery - Reg.exe querying Enum registry tree [E1111]",1,true,https://127.0.0.1/console/rule/829/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Potential Peripheral Device Discovery via WMI classes [E1112]",1,true,https://127.0.0.1/console/rule/830/details
"ESET","Persistence","2021-09-14T16:30:43Z",true,0,"Potential Persistence Installation - IFEO SilentProcessExit registry key altered [E0101]",3,true,https://127.0.0.1/console/rule/478/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"PowerShell command to remove shadow copies [C0401b]",2,true,https://127.0.0.1/console/rule/283/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"PowerShell created named pipe [A0435b]",1,true,https://127.0.0.1/console/rule/147/details
"ESET","Web browser-related","2021-09-14T16:30:43Z",true,0,"Powershell credential vault dumping [D0701]",3,true,https://127.0.0.1/console/rule/461/details
"ESET","Defense Evasion","2021-09-14T16:30:43Z",true,0,"PowerShell engine dll loaded in non-PowerShell process [D1206]",2,true,https://127.0.0.1/console/rule/475/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"PowerShell executed process via WMI [A0427a]",1,true,https://127.0.0.1/console/rule/133/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PowerShell executed under a different name [D0411][C]",3,true,https://127.0.0.1/console/rule/421/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PowerShell executed with long cmdline [D0415]",2,true,https://127.0.0.1/console/rule/425/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"PowerShell has dropped a suspicious executable [A0306]",2,true,https://127.0.0.1/console/rule/97/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"PowerShell module logging disabled [A0206]",2,true,https://127.0.0.1/console/rule/68/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"PowerShell profile file for all users on all hosts was modified [A0117]",2,true,https://127.0.0.1/console/rule/26/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"PowerShell profile file for all users on the current host was modified [A0118]",2,true,https://127.0.0.1/console/rule/27/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"PowerShell profile file for the current user on the current host was modified [A0120]",2,true,https://127.0.0.1/console/rule/29/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"PowerShell profile for the current user on all hosts was modified [A0119]",2,true,https://127.0.0.1/console/rule/28/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"PowerShell queried files/folders information via WMI [A1107c]",1,true,https://127.0.0.1/console/rule/213/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"PowerShell queried network configuration information via WMI [A1109c]",1,true,https://127.0.0.1/console/rule/809/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"PowerShell queried network share/remote systems information via WMI [A1108c]",1,true,https://127.0.0.1/console/rule/807/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"PowerShell queried processes information via WMI [A1110c]",1,true,https://127.0.0.1/console/rule/811/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"PowerShell queried system information via WMI [A1111c]",1,true,https://127.0.0.1/console/rule/813/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"PowerShell queried system owner/user information via WMI [A1106c]",1,true,https://127.0.0.1/console/rule/209/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"PowerShell queried users/groups information via WMI [A1105c]",1,true,https://127.0.0.1/console/rule/205/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"PowerShell registry shell path modified [A0208]",2,true,https://127.0.0.1/console/rule/70/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"PowerShell script block logging disabled [A0207]",2,true,https://127.0.0.1/console/rule/69/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"PowerShell script tries to modify or delete shadow copies [C0401c]",2,true,https://127.0.0.1/console/rule/284/details
"ESET","Defense Evasion","2021-09-14T16:30:42Z",true,0,"PowerShell shellcode APIs [A1200]",3,true,https://127.0.0.1/console/rule/221/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PowerShell suspicious activity executed - EncodedCommand [D0414]",2,true,https://127.0.0.1/console/rule/424/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PowerShell suspicious activity executed [D0412][C]",3,true,https://127.0.0.1/console/rule/422/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"PowerShell suspicious activity executed [D0413]",2,true,https://127.0.0.1/console/rule/423/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"PowerShell transcription disabled [A0209]",2,true,https://127.0.0.1/console/rule/71/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"PowerShell with command line Microsoft Exchange Transport Agent install [A0143]",2,true,https://127.0.0.1/console/rule/57/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Powershell.exe creates an external network connection [A0502b]",2,true,https://127.0.0.1/console/rule/168/details
"ESET","Communication","2021-09-14T16:30:44Z",false,0,"Powershell.exe creates an internal network connection [A0502a]",1,true,https://127.0.0.1/console/rule/803/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Powershell.exe executed unpopular process [A0408]",1,true,https://127.0.0.1/console/rule/116/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"PowerView cmdlet name in AMSI [A1104]",2,true,https://127.0.0.1/console/rule/202/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Print processor registry was modified by suspicious process [A0146]",3,true,https://127.0.0.1/console/rule/60/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process ""explorer.exe"" was executed from a non-%WINDIR% folder [A0409]",3,true,https://127.0.0.1/console/rule/117/details
"ESET","Communication","2021-09-14T16:30:44Z",false,0,"Process communicating over potentially Suspicious Protocol - detected RDP communication [E0516]",1,true,https://127.0.0.1/console/rule/828/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over potentially Suspicious Protocol - detected SSH communication [E0529]",2,true,https://127.0.0.1/console/rule/531/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over potentially Suspicious Protocol - detected VNC communication [E0525]",2,true,https://127.0.0.1/console/rule/527/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected BitTorrent communication [E0512]",2,true,https://127.0.0.1/console/rule/521/details
"ESET","Communication","2021-09-14T16:30:44Z",false,0,"Process communicating over Suspicious Protocol - detected FTP communication [E0508]",1,true,https://127.0.0.1/console/rule/827/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected IMAP communication [E0533]",2,true,https://127.0.0.1/console/rule/533/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected IRC communication [E0514]",3,true,https://127.0.0.1/console/rule/522/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected POP3 communication [E0534]",2,true,https://127.0.0.1/console/rule/534/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected SIP communication [E0537]",2,true,https://127.0.0.1/console/rule/535/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - detected TOR communication [E0510]",3,true,https://127.0.0.1/console/rule/520/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Process communicating over Suspicious Protocol - SMTP communication, unpopular process [E0527]",2,true,https://127.0.0.1/console/rule/529/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Process crash\hang report has been added (some application crashed\hanged) [D0322]",2,true,https://127.0.0.1/console/rule/404/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Process creation command line audit disabled [A0200]",1,true,https://127.0.0.1/console/rule/61/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Process cscript.exe creates an external network connection [A0500b]",2,true,https://127.0.0.1/console/rule/166/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Process cscript.exe creates an internal network connection [A0500a]",1,true,https://127.0.0.1/console/rule/165/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Process discovery via PowerShell [C1107a]",1,true,https://127.0.0.1/console/rule/379/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Process discovery via PowerShell [C1107b]",1,true,https://127.0.0.1/console/rule/380/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Process discovery via PowerShell [C1107c]",1,true,https://127.0.0.1/console/rule/381/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Process Discovery [F1103]",1,true,https://127.0.0.1/console/rule/838/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process executed from ADS [A0417]",2,true,https://127.0.0.1/console/rule/122/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Process execution from suspicious location (execution flow hijacking) [E0422]",2,true,https://127.0.0.1/console/rule/501/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Process from SysWOW64 started by compromised process [F0460]",1,true,https://127.0.0.1/console/rule/693/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process from SysWOW64 started by unpopular process [A0416]",1,true,https://127.0.0.1/console/rule/121/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process Hacker application has been executed [C0402]",2,true,https://127.0.0.1/console/rule/285/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"Process has started from a removable drive [Z0401]",1,true,https://127.0.0.1/console/rule/793/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process has started from Recycle Bin folder [A0412]",2,true,https://127.0.0.1/console/rule/118/details
"ESET","File system","2021-09-14T16:30:43Z",true,0,"Process has written a suspicious file to Recycle Bin folder [E0304]",2,true,https://127.0.0.1/console/rule/483/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Process loaded DLL from Recycle Bin folder [E0402]",3,true,https://127.0.0.1/console/rule/490/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Process ntvdm.exe creates a network connection [A0501]",2,true,https://127.0.0.1/console/rule/167/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Browser-based Credential Stores [E1108]",2,true,https://127.0.0.1/console/rule/567/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Credential Manager configs [E1104]",2,true,https://127.0.0.1/console/rule/563/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Database-based Credential Stores [E1107]",2,true,https://127.0.0.1/console/rule/566/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Development tool-based Credential Stores [E1109]",2,true,https://127.0.0.1/console/rule/568/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - EMail Client-based Credential Stores [E1105]",3,true,https://127.0.0.1/console/rule/564/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - FTP-based Credential Stores [E1102]",2,true,https://127.0.0.1/console/rule/561/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Remote Assistance Tool-based Credential Stores [E1106]",2,true,https://127.0.0.1/console/rule/565/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Process reading sensitive files - Windows Credential Stores [E1103]",2,true,https://127.0.0.1/console/rule/562/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Process regsvr32.exe creates a network connection [A0503]",2,true,https://127.0.0.1/console/rule/169/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Process started from DCOM Office app [F0452]",1,true,https://127.0.0.1/console/rule/685/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"Process started from desktop [Z0405]",1,true,https://127.0.0.1/console/rule/797/details
"ESET","Persistence","2021-09-14T16:30:43Z",true,0,"Process started from Startup Folder [F0105]",1,true,https://127.0.0.1/console/rule/583/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process was executed from remote computer via WMI [A0429]",2,true,https://127.0.0.1/console/rule/138/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:44Z",true,0,"Process with a suspicious extension has started [Z0406]",3,true,https://127.0.0.1/console/rule/798/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process with mimikatz-like command line parameters executed [A0422]",3,true,https://127.0.0.1/console/rule/126/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Process with mimikatz-like executable metadata executed [A0423]",3,true,https://127.0.0.1/console/rule/127/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Process with Recycle Bin path in command line [E0401]",2,true,https://127.0.0.1/console/rule/489/details
"ESET","Persistance","2021-09-14T16:30:42Z",true,0,"Process writes suspicious link file [C0101]",2,true,https://127.0.0.1/console/rule/257/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Processes killing from command line [B0401]",1,true,https://127.0.0.1/console/rule/232/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"PromptOnSecureDesktop modified by compromised process [F0206]",1,true,https://127.0.0.1/console/rule/604/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"PromptOnSecureDesktop modified by unpopular process [A0218]",1,true,https://127.0.0.1/console/rule/79/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - detected FTP communication over non-standard port [E0509]",2,true,https://127.0.0.1/console/rule/519/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - detected RDP communication over non-standard port [E0517]",3,true,https://127.0.0.1/console/rule/523/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - detected SMTP communication over non-standard port [E0526]",2,true,https://127.0.0.1/console/rule/528/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - detected SSH communication over non-standard port [E0528]",2,true,https://127.0.0.1/console/rule/530/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - detected VNC communication over non-standard port [E0524]",2,true,https://127.0.0.1/console/rule/526/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - HTTP communication, non-standard port, unpopular process [E0520]",2,true,https://127.0.0.1/console/rule/524/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Protocol Mismatch - SSL communication, non-standard port, unpopular process [E0521]",2,true,https://127.0.0.1/console/rule/525/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Proxy execution - Regsvcs/Regasm [F0457]",1,true,https://127.0.0.1/console/rule/689/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"PsExec named pipe created [A0904]",3,true,https://127.0.0.1/console/rule/196/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Python backdoor activity - child process [F0401]",3,true,https://127.0.0.1/console/rule/613/details
"ESET","Special/system rules","2021-09-14T16:30:42Z",true,0,"Python script executed [C9901]",2,true,https://127.0.0.1/console/rule/388/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Query Registry - local [F1104]",1,true,https://127.0.0.1/console/rule/839/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Query Registry - remote [F1105]",1,true,https://127.0.0.1/console/rule/727/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Query registry via PowerShell [C1102a]",1,true,https://127.0.0.1/console/rule/364/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Query registry via PowerShell [C1102b]",1,true,https://127.0.0.1/console/rule/365/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Query registry via PowerShell [C1102c]",1,true,https://127.0.0.1/console/rule/366/details
"ESET","Communication","2021-09-14T16:30:42Z",true,0,"Querying IP info [B0504]",2,true,https://127.0.0.1/console/rule/240/details
"ESET","Remote access","2021-09-14T16:30:43Z",true,0,"Quick Assist incoming connection [D0900]",2,true,https://127.0.0.1/console/rule/467/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Ransomnote behavioral detection - filecoders [C0619]",3,true,https://127.0.0.1/console/rule/329/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"Ransomnote file was written - filecoders [C0611]",3,true,https://127.0.0.1/console/rule/321/details
"ESET","Ransomware / Filecoders","2021-09-14T16:30:42Z",true,0,"RAR encrypts and deletes files [B0601]",3,true,https://127.0.0.1/console/rule/243/details
"ESET","File system","2021-09-14T16:30:44Z",false,0,"rclone.exe executed [C0324]",1,true,https://127.0.0.1/console/rule/817/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"reagentc.exe executed [C0418]",1,true,https://127.0.0.1/console/rule/303/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Regasm.exe suspicious child process [E0413]",3,true,https://127.0.0.1/console/rule/494/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Registry dump of SAM or LSA Secrets [D0446]",3,true,https://127.0.0.1/console/rule/448/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Registry Tools (regedit.exe) were disabled [A0201a]",3,true,https://127.0.0.1/console/rule/62/details
"ESET","Registry - altering security features","2021-09-14T16:30:41Z",true,0,"Registry Tools (regedit.exe) were enabled [A0201b]",1,true,https://127.0.0.1/console/rule/63/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Regsvr32 has dropped a suspicious executable [A0311]",3,true,https://127.0.0.1/console/rule/102/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Regsvr32.exe executed script process [A0413]",2,true,https://127.0.0.1/console/rule/119/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"Remote Desktop ClxDllPath registry modified [A0900]",2,true,https://127.0.0.1/console/rule/192/details
"ESET","Communication","2021-09-14T16:30:43Z",true,0,"Remote Desktop connection from external IP range [D0522]",2,true,https://127.0.0.1/console/rule/451/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"Remote Desktop listening port was modified [A0903]",2,true,https://127.0.0.1/console/rule/195/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"Remote Desktop TestDVCPlugin registry modified [A0901]",2,true,https://127.0.0.1/console/rule/193/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:43Z",true,0,"Remote execution using PAExec [F0901]",3,true,https://127.0.0.1/console/rule/720/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"Remote execution using PsExec [B0901]",3,true,https://127.0.0.1/console/rule/249/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:42Z",true,0,"Remote execution using renamed PsExec service [A0905]",3,true,https://127.0.0.1/console/rule/197/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Remote host discovery via WMI (LDAP namespace) [E1118]",1,true,https://127.0.0.1/console/rule/571/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"Remote Reg.exe command executed [E1204]",2,true,https://127.0.0.1/console/rule/577/details
"ESET","Registry - altering security features","2021-09-14T16:30:43Z",true,0,"Remote Security Service Interaction via Reg.exe [E1205]",2,true,https://127.0.0.1/console/rule/578/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Remote Service Control command has been executed (sc.exe) [E0450]",1,true,https://127.0.0.1/console/rule/510/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Remote Service Stopped or Started (sc.exe) [E0451]",1,true,https://127.0.0.1/console/rule/511/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Remote system discovery via PowerShell [C1104a]",1,true,https://127.0.0.1/console/rule/370/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Remote system discovery via PowerShell [C1104b]",1,true,https://127.0.0.1/console/rule/371/details
"ESET","Discovery","2021-09-14T16:30:42Z",true,0,"Remote system discovery via PowerShell [C1104c]",1,true,https://127.0.0.1/console/rule/372/details
"ESET","Discovery","2021-09-14T16:30:43Z",true,0,"Remote System Discovery [F1106]",1,true,https://127.0.0.1/console/rule/728/details
"ESET","Remote desktop / Remote access","2021-09-14T16:30:43Z",true,0,"Remote user login [F0900]",1,true,https://127.0.0.1/console/rule/719/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:42Z",true,0,"Reputable process loaded suspicious DLL [B0406b]",2,true,https://127.0.0.1/console/rule/237/details
"ESET","Discovery","2021-09-14T16:30:44Z",false,0,"Retrieving hardware serial number [M1103]",1,true,https://127.0.0.1/console/rule/846/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Rover.dll file modified [A0122]",2,true,https://127.0.0.1/console/rule/31/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"Rover.dll registry was modified [A0121]",2,true,https://127.0.0.1/console/rule/30/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"rundll32 executed under a different name [D0408][C]",3,true,https://127.0.0.1/console/rule/418/details
"ESET","File system","2021-09-14T16:30:42Z",true,0,"Rundll32 has dropped a suspicious executable [A0310]",2,true,https://127.0.0.1/console/rule/101/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Rundll32 loaded DLL from suspicious location [F0410]",1,true,https://127.0.0.1/console/rule/620/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Rundll32 loaded DLL with unusual extension [F0461]",1,true,https://127.0.0.1/console/rule/694/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Rundll32.exe executed javascript [F0405]",2,true,https://127.0.0.1/console/rule/617/details
"ESET","Suspicious process creation and process manipulation","2021-09-14T16:30:43Z",true,0,"Rundll32.exe process execution via DLL [F0406]",2,true,https://127.0.0.1/console/rule/618/details
"ESET","Persistence","2021-09-14T16:30:41Z",true,0,"RunServices AutoStart registry was modified [A0123]",2,true,https://127.0.0.1/console/rule/32/details
