accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","File system","2023-08-02T16:12:55Z",false,0,"Potential Tampering with Standard Utilities / Services [L0302]",2,true,"All",https://localhost/console/rule/929/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:56Z",false,0,"Potential timestomp attempt via touch [L1004]",2,true,"All",https://localhost/console/rule/991/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Potential User Account Enumeration via LDAP Command Line Tool [E1130]",1,true,"All",https://localhost/console/rule/722/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Potential User Account enumeration via PowerShell ADSISearcher/.NET [E1124]",1,true,"All",https://localhost/console/rule/716/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Potential User SPN Enumeration via LDAP Command Line Tool [E1127]",2,true,"All",https://localhost/console/rule/719/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Potential User SPN enumeration via PowerShell ADSISearcher/.NET [E1121]",2,true,"All",https://localhost/console/rule/713/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell 7 profile was modified [A0148]",2,true,"All",https://localhost/console/rule/64/details
"All","ESET","Suspicious System Configuration / Removing Evidence","2023-08-02T16:12:53Z",false,0,"PowerShell Added Root Certificate [D1000]",1,true,"All",https://localhost/console/rule/564/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:57Z",false,0,"PowerShell Command History Manipulation [D0457]",1,true,"All",https://localhost/console/rule/1204/details
"All","ESET","File System","2023-08-02T16:12:57Z",false,0,"PowerShell Console History Removal [D0332]",1,true,"All",https://localhost/console/rule/1193/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"PowerShell created named pipe [A0435b]",1,true,"All",https://localhost/console/rule/1136/details
"All","ESET","Web Browser Related","2023-08-02T16:12:53Z",true,0,"PowerShell Credential Vault Dumping [D0701]",3,true,"All",https://localhost/console/rule/550/details
"All","ESET","Defense Evasion","2023-08-02T16:12:57Z",false,0,"PowerShell engine dll loaded in non-PowerShell process [D1206]",2,true,"All",https://localhost/console/rule/1210/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"PowerShell executed process via WMI [A0427a]",1,true,"All",https://localhost/console/rule/142/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"PowerShell executed with long cmdline [D0415]",2,true,"All",https://localhost/console/rule/1196/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"PowerShell has dropped a suspicious executable [A0306]",2,true,"All",https://localhost/console/rule/101/details
"All","ESET","Persistence","2023-08-02T16:12:53Z",false,0,"PowerShell Microsoft Exchange Transport Agent Install [D0108]",2,true,"All",https://localhost/console/rule/469/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"PowerShell module logging disabled [A0206]",2,true,"All",https://localhost/console/rule/70/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell profile file for all users on all hosts was modified [A0117]",2,true,"All",https://localhost/console/rule/28/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell profile file for all users on the current host was modified [A0118]",2,true,"All",https://localhost/console/rule/29/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell profile file for the current user on the current host was modified [A0120]",2,true,"All",https://localhost/console/rule/31/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell profile for the current user on all hosts was modified [A0119]",2,true,"All",https://localhost/console/rule/30/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"PowerShell queried files/folders information via WMI [A1107c]",1,true,"All",https://localhost/console/rule/236/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"PowerShell queried network configuration information via WMI [A1109c]",1,true,"All",https://localhost/console/rule/1165/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"PowerShell queried network share/remote systems information via WMI [A1108c]",1,true,"All",https://localhost/console/rule/1162/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"PowerShell queried processes information via WMI [A1110c]",1,true,"All",https://localhost/console/rule/1167/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"PowerShell queried system information via WMI [A1111c]",1,true,"All",https://localhost/console/rule/1170/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"PowerShell queried system owner/user information via WMI [A1106c]",1,true,"All",https://localhost/console/rule/233/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"PowerShell queried users/groups information via WMI [A1105c]",1,true,"All",https://localhost/console/rule/230/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"PowerShell registry shell path modified [A0208]",2,true,"All",https://localhost/console/rule/71/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:56Z",false,0,"PowerShell script block logging disabled [A0207]",2,true,"All",https://localhost/console/rule/1125/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"PowerShell script tries to modify or delete shadow copies [C0401c]",2,true,"All",https://localhost/console/rule/314/details
"All","ESET","File System","2023-08-02T16:12:53Z",true,0,"PowerShell Shadow Volumes Registry Hive Copy [D0330]",3,true,"All",https://localhost/console/rule/487/details
"All","ESET","Defense Evasion","2023-08-02T16:12:51Z",true,0,"PowerShell shellcode APIs [A1200]",3,true,"All",https://localhost/console/rule/241/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:57Z",false,0,"PowerShell Suspicious Activity Executed [D0413]",2,true,"All",https://localhost/console/rule/1194/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"PowerShell transcription disabled [A0209]",2,true,"All",https://localhost/console/rule/72/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"PowerShell with command line Microsoft Exchange Transport Agent install [A0143]",2,true,"All",https://localhost/console/rule/59/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Powershell.exe creates an external network connection [A0502b]",2,true,"All",https://localhost/console/rule/179/details
"All","ESET","Communication","2023-08-02T16:12:57Z",false,0,"Powershell.exe creates an internal network connection [A0502a]",1,true,"All",https://localhost/console/rule/1146/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Powershell.exe executed unpopular process [A0408]",1,true,"All",https://localhost/console/rule/126/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"PowerView cmdlet name in AMSI [A1104]",2,true,"All",https://localhost/console/rule/227/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",true,0,"Print processor registry was modified by suspicious process [A0146]",3,true,"All",https://localhost/console/rule/62/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"Process ""explorer.exe"" was executed from a non-%WINDIR% folder [A0409]",3,true,"All",https://localhost/console/rule/127/details
"All","ESET","Communication","2023-08-02T16:12:57Z",false,0,"Process communicating over potentially Suspicious Protocol - detected RDP communication [E0516]",1,true,"All",https://localhost/console/rule/1214/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over potentially Suspicious Protocol - detected SSH communication [E0529]",2,true,"All",https://localhost/console/rule/670/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over potentially Suspicious Protocol - detected VNC communication [E0525]",2,true,"All",https://localhost/console/rule/666/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over Suspicious Protocol - detected BitTorrent communication [E0512]",2,true,"All",https://localhost/console/rule/660/details
"All","ESET","Communication","2023-08-02T16:12:57Z",false,0,"Process communicating over Suspicious Protocol - detected FTP communication [E0508]",1,true,"All",https://localhost/console/rule/1213/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over Suspicious Protocol - detected IMAP communication [E0533]",2,true,"All",https://localhost/console/rule/672/details
"All","ESET","Communication","2023-08-02T16:12:54Z",true,0,"Process communicating over Suspicious Protocol - detected IRC communication [E0514]",3,true,"All",https://localhost/console/rule/661/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over Suspicious Protocol - detected POP3 communication [E0534]",2,true,"All",https://localhost/console/rule/673/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over Suspicious Protocol - detected SIP communication [E0537]",2,true,"All",https://localhost/console/rule/674/details
"All","ESET","Communication","2023-08-02T16:12:54Z",true,0,"Process communicating over Suspicious Protocol - detected TOR communication [E0510]",3,true,"All",https://localhost/console/rule/659/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Process communicating over Suspicious Protocol - SMTP communication, unpopular process [E0527]",2,true,"All",https://localhost/console/rule/668/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Process creation command line audit disabled [A0200]",1,true,"All",https://localhost/console/rule/65/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Process cscript.exe creates an external network connection [A0500b]",2,true,"All",https://localhost/console/rule/177/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Process cscript.exe creates an internal network connection [A0500a]",1,true,"All",https://localhost/console/rule/176/details
"All","ESET","File system","2023-08-02T16:12:55Z",true,0,"Process deleted its file [L0313]",3,true,"All",https://localhost/console/rule/941/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Process discovery via PowerShell [C1107a]",1,true,"All",https://localhost/console/rule/442/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Process discovery via PowerShell [C1107b]",1,true,"All",https://localhost/console/rule/443/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Process discovery via PowerShell [C1107c]",1,true,"All",https://localhost/console/rule/444/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Process Discovery [F1103]",1,true,"All",https://localhost/console/rule/1231/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Process Discovery [L1113]",1,true,"All",https://localhost/console/rule/1255/details
"All","ESET","Discovery","2023-08-02T16:12:56Z",false,0,"Process Environment Variables Read by an Unusual Process [L1014]",1,true,"All",https://localhost/console/rule/1006/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"Process executed from ADS [A0417]",3,true,"All",https://localhost/console/rule/131/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Process execution from suspicious location (execution flow hijacking) [E0422]",2,true,"All",https://localhost/console/rule/611/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Process file content read by an unusual process [L0414]",2,true,"All",https://localhost/console/rule/966/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Process from SysWOW64 started by compromised process [F0460]",1,true,"All",https://localhost/console/rule/843/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Process from SysWOW64 started by unpopular process [A0416]",1,true,"All",https://localhost/console/rule/1132/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Process has started from a removable drive [Z0401]",1,true,"All",https://localhost/console/rule/1116/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Process has started from Recycle Bin folder [A0412]",2,true,"All",https://localhost/console/rule/128/details
"All","ESET","File system","2023-08-02T16:12:53Z",false,0,"Process has written a suspicious file to Recycle Bin folder [E0304]",2,true,"All",https://localhost/console/rule/584/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Process loaded DLL from Recycle Bin folder [E0402]",3,true,"All",https://localhost/console/rule/591/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Process Masquerading as Kernel Process [L0401]",3,true,"All",https://localhost/console/rule/950/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Process Masquerading as Parent Directory [L0420]",3,true,"All",https://localhost/console/rule/972/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Process ntvdm.exe creates a network connection [A0501]",2,true,"All",https://localhost/console/rule/178/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Avast secure browser [N0708]",1,true,"All",https://localhost/console/rule/1063/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Brave browser [N0707]",1,true,"All",https://localhost/console/rule/1062/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Browser-based Credential Stores [E1108]",2,true,"All",https://localhost/console/rule/706/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Credential Manager configs [E1104]",2,true,"All",https://localhost/console/rule/702/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Database-based Credential Stores [E1107]",2,true,"All",https://localhost/console/rule/705/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Development tool-based Credential Stores [E1109]",2,true,"All",https://localhost/console/rule/707/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",true,0,"Process reading sensitive files - EMail Client-based Credential Stores [E1105]",3,true,"All",https://localhost/console/rule/703/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - FTP-based Credential Stores [E1102]",2,true,"All",https://localhost/console/rule/700/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Google Chrome browser [N0701]",1,true,"All",https://localhost/console/rule/1056/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Microsoft Edge browser [N0706]",1,true,"All",https://localhost/console/rule/1061/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Mozilla Firefox browser [N0703]",1,true,"All",https://localhost/console/rule/1058/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Opera browser [N0704]",1,true,"All",https://localhost/console/rule/1059/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Remote Assistance Tool-based Credential Stores [E1106]",2,true,"All",https://localhost/console/rule/704/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Safari browser [N0702]",1,true,"All",https://localhost/console/rule/1057/details
"All","ESET","Web browser related","2023-08-02T16:12:56Z",false,0,"Process reading sensitive files - Vivaldi browser [N0705]",1,true,"All",https://localhost/console/rule/1060/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Process reading sensitive files - Windows Credential Stores [E1103]",2,true,"All",https://localhost/console/rule/701/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Process regsvr32.exe creates a network connection [A0503]",2,true,"All",https://localhost/console/rule/180/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Process Spawned by WMI Script Consumer [E0403]",1,true,"All",https://localhost/console/rule/592/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Process started from DCOM Office app [F0452]",1,true,"All",https://localhost/console/rule/835/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Process started from desktop [Z0405]",1,true,"All",https://localhost/console/rule/1119/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Process started from Startup Folder [F0105]",1,true,"All",https://localhost/console/rule/732/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Process was executed from remote computer via WMI [A0429]",2,true,"All",https://localhost/console/rule/147/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",true,0,"Process with a suspicious extension has started [Z0406]",3,true,"All",https://localhost/console/rule/1120/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"Process with mimikatz-like command line parameters executed [A0422]",3,true,"All",https://localhost/console/rule/135/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",true,0,"Process with mimikatz-like executable metadata executed [A0423]",3,true,"All",https://localhost/console/rule/136/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Process with Recycle Bin path in command line [E0401]",2,true,"All",https://localhost/console/rule/590/details
"All","ESET","Persistance","2023-08-02T16:12:51Z",false,0,"Process writes suspicious link file [C0101]",2,true,"All",https://localhost/console/rule/278/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Processes killing from command line [B0401]",1,true,"All",https://localhost/console/rule/253/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:54Z",false,0,"PromptOnSecureDesktop modified by compromised process [F0206]",1,true,"All",https://localhost/console/rule/751/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"PromptOnSecureDesktop modified by unpopular process [A0218]",1,true,"All",https://localhost/console/rule/79/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - detected FTP communication over non-standard port [E0509]",2,true,"All",https://localhost/console/rule/658/details
"All","ESET","Communication","2023-08-02T16:12:54Z",true,0,"Protocol Mismatch - detected RDP communication over non-standard port [E0517]",3,true,"All",https://localhost/console/rule/662/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - detected SMTP communication over non-standard port [E0526]",2,true,"All",https://localhost/console/rule/667/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - detected SSH communication over non-standard port [E0528]",2,true,"All",https://localhost/console/rule/669/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - detected VNC communication over non-standard port [E0524]",2,true,"All",https://localhost/console/rule/665/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - HTTP communication, non-standard port, unpopular process [E0520]",2,true,"All",https://localhost/console/rule/663/details
"All","ESET","Communication","2023-08-02T16:12:54Z",false,0,"Protocol Mismatch - SSL communication, non-standard port, unpopular process [E0521]",2,true,"All",https://localhost/console/rule/664/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Proxy execution - Regsvcs/Regasm [F0457]",1,true,"All",https://localhost/console/rule/839/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:51Z",true,0,"PsExec named pipe created [A0904]",3,true,"All",https://localhost/console/rule/217/details
"All","ESET","Remote Desktop / Remote Access","2023-08-02T16:12:51Z",false,0,"Psexec.py command line [A0906]",2,true,"All",https://localhost/console/rule/219/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Putty suite app executed [C0455]",1,true,"All",https://localhost/console/rule/1183/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",true,0,"Python backdoor activity - child process [F0401]",3,true,"All",https://localhost/console/rule/762/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Python Download Cradle Execution [E0407]",3,true,"All",https://localhost/console/rule/596/details
"All","ESET","Special/system rules","2023-08-02T16:12:57Z",false,0,"Python script executed [C9901]",2,true,"All",https://localhost/console/rule/1188/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Query Registry - local [F1104]",1,true,"All",https://localhost/console/rule/1232/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"Query Registry - remote [F1105]",1,true,"All",https://localhost/console/rule/891/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Query registry via PowerShell [C1102a]",1,true,"All",https://localhost/console/rule/427/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Query registry via PowerShell [C1102b]",1,true,"All",https://localhost/console/rule/428/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Query registry via PowerShell [C1102c]",1,true,"All",https://localhost/console/rule/429/details
"All","ESET","Communication","2023-08-02T16:12:51Z",false,0,"Querying IP info [B0504]",2,true,"All",https://localhost/console/rule/261/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Querying run registry item through command [C0443]",1,true,"All",https://localhost/console/rule/356/details
"All","ESET","Remote access","2023-08-02T16:12:53Z",false,0,"Quick Assist incoming connection [D0900]",2,true,"All",https://localhost/console/rule/563/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",true,0,"Ransomnote behavioral detection - filecoders [C0619]",3,true,"All",https://localhost/console/rule/389/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",true,0,"Ransomnote file was written - filecoders [C0611]",3,true,"All",https://localhost/console/rule/381/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",true,0,"Ransomware-like data written to file [A0603]",3,true,"All",https://localhost/console/rule/198/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",true,0,"RAR encrypts and deletes files [B0601]",3,true,"All",https://localhost/console/rule/264/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"RAR tool encrypts files [A0604]",2,true,"All",https://localhost/console/rule/199/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:51Z",false,0,"RAR with Turla-like command line [A0605]",2,true,"All",https://localhost/console/rule/200/details
"All","ESET","Communication","2023-08-02T16:12:56Z",false,0,"Raw Socket Created [L0503]",1,true,"All",https://localhost/console/rule/979/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"RC script added/modified [L0105]",2,true,"All",https://localhost/console/rule/921/details
"All","ESET","File system","2023-08-02T16:12:57Z",false,0,"rclone.exe executed [C0324]",1,true,"All",https://localhost/console/rule/1178/details
"All","ESET","File System","2023-08-02T16:12:53Z",true,0,"Reading Sensitive Files from Shadow Volume [D0331]",3,true,"All",https://localhost/console/rule/488/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"reagentc.exe executed [C0418]",1,true,"All",https://localhost/console/rule/332/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Regasm.exe suspicious child process [E0413]",3,true,"All",https://localhost/console/rule/602/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Registry dump of SAM or LSA Secrets [D0446]",3,true,"All",https://localhost/console/rule/515/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:52Z",false,0,"Registry key set to hide user account on login screen [C1011]",1,true,"All",https://localhost/console/rule/423/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",true,0,"Registry Tools (regedit.exe) were disabled [A0201a]",3,true,"All",https://localhost/console/rule/66/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Registry Tools (regedit.exe) were enabled [A0201b]",1,true,"All",https://localhost/console/rule/67/details
"All","ESET","File system","2023-08-02T16:12:50Z",true,0,"Regsvr32 has dropped a suspicious executable [A0311]",3,true,"All",https://localhost/console/rule/106/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Regsvr32.exe executed script process [A0413]",2,true,"All",https://localhost/console/rule/129/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:51Z",false,0,"Remote Desktop ClxDllPath registry modified [A0900]",2,true,"All",https://localhost/console/rule/215/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Remote Desktop Connection from External IP Range [D0522]",2,true,"All",https://localhost/console/rule/534/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:57Z",false,0,"Remote Desktop listening port was modified [A0903]",2,true,"All",https://localhost/console/rule/1156/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:51Z",false,0,"Remote Desktop TestDVCPlugin registry modified [A0901]",2,true,"All",https://localhost/console/rule/216/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using atexec [F0904]",3,true,"All",https://localhost/console/rule/881/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using dcomexec [F0905]",3,true,"All",https://localhost/console/rule/882/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using PAExec [F0901]",3,true,"All",https://localhost/console/rule/877/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:51Z",true,0,"Remote execution using PsExec [B0901]",3,true,"All",https://localhost/console/rule/270/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:51Z",true,0,"Remote execution using renamed PsExec service [A0905]",3,true,"All",https://localhost/console/rule/218/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using smbexec [F0903a]",3,true,"All",https://localhost/console/rule/879/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using smbexec [F0903b]",3,true,"All",https://localhost/console/rule/880/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",true,0,"Remote execution using wmiexec [F0902]",3,true,"All",https://localhost/console/rule/878/details
"All","ESET","Discovery","2023-08-02T16:12:54Z",false,0,"Remote host discovery via WMI (LDAP namespace) [E1118]",1,true,"All",https://localhost/console/rule/710/details
"All","ESET","Discovery","2023-08-02T16:12:53Z",false,0,"Remote host enumeration via Net/ADFind [C1115]",1,true,"All",https://localhost/console/rule/456/details
"All","ESET","Communication","2023-08-02T16:12:53Z",false,0,"Remote Port Forwarding - plink.exe [D0533]",2,true,"All",https://localhost/console/rule/547/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:54Z",false,0,"Remote Reg.exe command executed [E1204]",2,true,"All",https://localhost/console/rule/726/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:54Z",false,0,"Remote Security Service Interaction via Reg.exe [E1205]",2,true,"All",https://localhost/console/rule/727/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Remote Service Control command has been executed (sc.exe) [E0450]",1,true,"All",https://localhost/console/rule/638/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Remote Service Stopped or Started (sc.exe) [E0451]",1,true,"All",https://localhost/console/rule/639/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Remote system discovery via PowerShell [C1104a]",1,true,"All",https://localhost/console/rule/433/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Remote system discovery via PowerShell [C1104b]",1,true,"All",https://localhost/console/rule/434/details
"All","ESET","Discovery","2023-08-02T16:12:52Z",false,0,"Remote system discovery via PowerShell [C1104c]",1,true,"All",https://localhost/console/rule/435/details
"All","ESET","Discovery","2023-08-02T16:12:55Z",false,0,"Remote System Discovery [F1106]",1,true,"All",https://localhost/console/rule/892/details
"All","ESET","Remote desktop / Remote access","2023-08-02T16:12:55Z",false,0,"Remote user login [F0900]",1,true,"All",https://localhost/console/rule/876/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:51Z",false,0,"Renamed 7-Zip execution [A0444]",2,true,"All",https://localhost/console/rule/167/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Renamed cscript.exe Execution [D0409]",3,true,"All",https://localhost/console/rule/495/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Renamed PHP interpreter [F0464]",2,true,"All",https://localhost/console/rule/851/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Renamed PowerShell Execution [D0411]",3,true,"All",https://localhost/console/rule/497/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",true,0,"Renamed rundll32.exe Execution [D0408]",3,true,"All",https://localhost/console/rule/494/details
